0.010000000000000005	1.5156468445133172e-8
0.010473708979594492	1.6570880656294996e-8
0.010969857978923823	1.8130798058089305e-8
0.011489510001873116	1.9824359475319687e-8
0.01203377840777591	2.169099090368886e-8
0.012603829296797332	2.371834641663314e-8
0.013200884008314174	2.5951525477885904e-8
0.013826221737646542	2.8377857684864716e-8
0.014481182276745367	3.104887050968112e-8
0.01516716888470925	3.395193769595456e-8
0.015885651294280535	3.714564020692849e-8
0.016638168860761283	4.061794695136444e-8
0.01742633386009648	4.4435275607971496e-8
0.01825183494319047	4.858677803123929e-8
0.019116440753857048	5.314749393479238e-8
0.020022003718155858	5.810877674746731e-8
0.02097046401323232	6.355503462972553e-8
0.021963853724165434	6.948102672527396e-8
0.02300430119772923	7.598130441548414e-8
0.02409403560239528	8.30555365663055e-8
0.02523539170434767	9.08089349385411e-8
0.02643081486974104	9.924833706287509e-8
0.027682866303920736	1.0849020492904236e-7
0.028994228538828826	1.1855086535765856e-7
0.030367711180354622	1.2955885834497748e-7
0.03180625692794121	1.4154361505551625e-7
0.033312947879346716	1.5461731915270234e-7
0.03489101213406769	1.6891007878294428e-7
0.036543830709572636	1.8446326368165276e-7
0.038274944785163176	2.0142819247335746e-7
0.04008806328898466	2.199109907570544e-7
0.041987070844439076	2.400606067874718e-7
0.043976036093027325	2.619983747175387e-7
0.046059220411451156	2.858998662023916e-7
0.048241087041653766	3.119048810404313e-7
0.050526310653357026	3.4020125922651345e-7
0.05291978735958439	3.709866398748392e-7
0.05542664520663099	4.0446308548797e-7
0.058052255160949105	4.4084033288416953e-7
0.0608022426164943	4.803839136936183e-7
0.06368249944718589	5.233111695927887e-7
0.06669919663030117	5.69934500813395e-7
0.06985879746785266	6.205239949192721e-7
0.0731680714342721	6.75407401182682e-7
0.07663410868007435	7.349129508332875e-7
0.08026433522257177	7.994023919410247e-7
0.08406652885618321	8.692663429340634e-7
0.08804883581643451	9.449181474699984e-7
0.09221978823334347	1.026794621148628e-6
0.09658832241158673	1.115355761920555e-6
0.10116379797662076	1.2111124304633754e-6
0.10595601792776153	1.3145802086201476e-6
0.11097524964120704	1.4263246263491315e-6
0.11623224686798549	1.5469231016974624e-6
0.12173827277396627	1.6769906106407726e-6
0.12750512407130135	1.8171888083852503e-6
0.1335451562929898	1.9681637917692098e-6
0.13987131026472366	2.1305597343831226e-6
0.14649713983072887	2.3049471984372914e-6
0.15343684089300075	2.492013557631833e-6
0.16070528182616395	2.6921313101420338e-6
0.16831803533309628	2.905892680044075e-6
0.17629141180959526	3.133246414437217e-6
0.18464249428955473	3.374506762593765e-6
0.19338917504552333	3.628909173318834e-6
0.20255019392306675	3.8962702417772826e-6
0.2121451784910629	4.174882290477545e-6
0.22219468609395204	4.463971766351723e-6
0.23272024789604132	4.7610055209346555e-6
0.2437444150122213	5.064946073578696e-6
0.25529080682395283	5.373055045504346e-6
0.26738416158399564	5.684835107671363e-6
0.2800503894183638	5.99807445663445e-6
0.293316627839005	6.313679828271414e-6
0.30721129988617607	6.630062859646939e-6
0.3217641750250737	6.949925711019108e-6
0.3370064329271927	7.2716370106152265e-6
0.35297073027306447	7.599517279816327e-6
0.3696912707195034	7.931049025794662e-6
0.38720387818125435	8.271750522458639e-6
0.4055460735840846	8.61774096737813e-6
0.42475715525369134	8.975319451724869e-6
0.4448782831127597	9.339231735213594e-6
0.4659525668664689	9.716286192393226e-6
0.48802515836544363	1.0099976649653838e-5
0.5111433483440168	1.0497610836448493e-5
0.5353566677410722	1.090167075412246e-5
0.560716993820545	1.1319999892679237e-5
