3.82216e-3,6.02782e-1
6.37026e-3,6.36785e-1
8.91837e-3,6.78516e-1
1.21035e-2,7.12519e-1
1.52886e-2,7.46522e-1
1.78367e-2,7.80526e-1
1.97478e-2,8.06801e-1
2.29329e-2,8.40804e-1
2.61181e-2,8.62442e-1
2.93032e-2,8.82535e-1
3.43994e-2,9.13447e-1
4.20437e-2,9.41267e-1
4.84140e-2,9.50541e-1
5.66953e-2,9.48995e-1
6.24286e-2,9.33539e-1
6.75248e-2,9.16538e-1
7.13469e-2,8.97991e-1
7.70802e-2,8.73261e-1
8.21764e-2,8.50077e-1
8.79096e-2,8.23802e-1
9.17318e-2,8.00618e-1
9.55539e-2,7.77434e-1
1.00013e-1,7.48068e-1
1.06383e-1,7.21793e-1
1.10843e-1,6.93972e-1
1.14665e-1,6.67697e-1
1.19124e-1,6.42968e-1
1.24857e-1,6.16692e-1
1.33138e-1,5.79598e-1
1.40783e-1,5.47141e-1
1.48427e-1,5.13138e-1
1.55434e-1,4.86862e-1
1.63716e-1,4.59042e-1
1.72634e-1,4.31221e-1
1.82190e-1,4.06491e-1
1.93019e-1,3.78671e-1
2.05759e-1,3.49304e-1
2.17226e-1,3.27666e-1
2.30603e-1,3.02937e-1
2.43344e-1,2.79753e-1
2.55448e-1,2.56569e-1
2.69462e-1,2.30294e-1
2.83477e-1,2.07110e-1
2.96217e-1,1.82380e-1
3.10232e-1,1.59196e-1
3.24246e-1,1.31376e-1
3.39535e-1,1.08192e-1
3.56735e-1,8.03709e-2
3.68838e-1,6.49150e-2
3.80305e-1,5.40958e-2
3.98141e-1,3.70943e-2
4.14067e-1,2.62751e-2
4.29993e-1,2.16383e-2
4.46555e-1,1.39104e-2
4.64392e-1,1.39104e-2
4.80318e-1,1.23648e-2
