1.21958e+9,9.09922e-18
1.22507e+9,7.87322e-18
1.23613e+9,6.90262e-18
1.24841e+9,5.88129e-18
1.26583e+9,4.87089e-18
1.27562e+9,4.02742e-18
1.28713e+9,3.44364e-18
1.29875e+9,2.97106e-18
1.33423e+9,2.54313e-18
1.37069e+9,2.14769e-18
1.40813e+9,1.81374e-18
1.44661e+9,1.52844e-18
1.48613e+9,1.28389e-18
1.54513e+9,1.07886e-18
1.66277e+9,9.37213e-19
1.78669e+9,8.17730e-19
1.91985e+9,7.11764e-19
2.06293e+9,6.19033e-19
2.21667e+9,5.39681e-19
2.41419e+9,4.71393e-19
2.66498e+9,4.32145e-19
2.94183e+9,3.98017e-19
3.58479e+9,3.36652e-19
3.95720e+9,3.09162e-19
4.36828e+9,2.83256e-19
4.82208e+9,2.59823e-19
5.32301e+9,2.40284e-19
5.87599e+9,2.26006e-19
6.31390e+9,2.54334e-19
6.63375e+9,2.94033e-19
6.84568e+9,3.33232e-19
7.03271e+9,3.83355e-19
7.19247e+9,4.32839e-19
7.37951e+9,5.61706e-19
7.46715e+9,7.11299e-19
7.94461e+9,6.73361e-19
8.01131e+9,4.11947e-19
8.08362e+9,3.19617e-19
8.16181e+9,1.85685e-19
8.23019e+9,1.53775e-19
8.30447e+9,1.09671e-19
8.35687e+9,9.16717e-20
8.43229e+9,6.88534e-20
8.51495e+9,5.55791e-20
8.59181e+9,4.34711e-20
8.66935e+9,3.40632e-20
8.74760e+9,2.66572e-20
8.82655e+9,2.08958e-20
8.90621e+9,1.63736e-20
8.98659e+9,1.28301e-20
9.06770e+9,1.00324e-20
9.14954e+9,7.87050e-21
9.23212e+9,6.17285e-21
9.31544e+9,4.85027e-21
9.43578e+9,3.81805e-21
9.52828e+9,3.11435e-21
9.70396e+9,2.22018e-21
9.76226e+9,1.86196e-21
9.85922e+9,1.58138e-21
9.96908e+9,1.29497e-21
1.00560e+10,1.06362e-21
1.01195e+10,9.07406e-22
1.02200e+10,7.70667e-22
1.03339e+10,6.35153e-22
1.04240e+10,5.23020e-22
1.05181e+10,4.38118e-22
1.05845e+10,3.67705e-22
1.06800e+10,3.13198e-22
1.07667e+10,2.61180e-22
1.08737e+10,2.11738e-22
1.10047e+10,1.71233e-22
1.11373e+10,1.40116e-22
1.15128e+10,1.14504e-22
1.18426e+10,9.67736e-23
1.21661e+10,8.29590e-23
1.24985e+10,7.11164e-23
1.28400e+10,6.07691e-23
1.31908e+10,5.20942e-23
1.35512e+10,4.46577e-23
1.39214e+10,3.82827e-23
1.43018e+10,3.28178e-23
1.46925e+10,2.81330e-23
1.50940e+10,2.41169e-23
1.55063e+10,2.07185e-23
1.59300e+10,1.78944e-23
1.63652e+10,1.55547e-23
1.68123e+10,1.35499e-23
1.72717e+10,1.18035e-23
1.77436e+10,1.02602e-23
1.82283e+10,8.93782e-24
1.87264e+10,7.76921e-24
1.92380e+10,6.77511e-24
1.97636e+10,5.90189e-24
2.03036e+10,5.13571e-24
2.09522e+10,4.37442e-24
2.17050e+10,3.69535e-24
2.32330e+10,3.20321e-24
2.51897e+10,2.78936e-24
2.75578e+10,2.46084e-24
3.04206e+10,2.30249e-24
3.35808e+10,2.16693e-24
3.70693e+10,2.13182e-24
4.09202e+10,2.13182e-24
4.51711e+10,2.15307e-24
4.98637e+10,2.25858e-24
5.50437e+10,2.37757e-24
6.07618e+10,2.49263e-24
6.70740e+10,2.57091e-24
7.40419e+10,2.64547e-24
8.17336e+10,2.72219e-24
9.02244e+10,2.79951e-24
9.95973e+10,2.85893e-24
1.09944e+11,2.78647e-24
1.21365e+11,2.69375e-24
1.33973e+11,2.59957e-24
1.47891e+11,2.50137e-24
1.63254e+11,2.40688e-24
1.80213e+11,2.32002e-24
1.98935e+11,2.24152e-24
2.19601e+11,2.16693e-24
2.42414e+11,2.13182e-24
2.67596e+11,2.13182e-24
2.95395e+11,2.23499e-24
3.26082e+11,2.51454e-24
3.58343e+11,2.88978e-24
3.90273e+11,3.30059e-24
4.21247e+11,3.78927e-24
4.52641e+11,4.36390e-24
4.92974e+11,4.89009e-24
5.44186e+11,4.98806e-24
6.00718e+11,5.07022e-24
6.63123e+11,4.89865e-24
7.32010e+11,4.27102e-24
8.08054e+11,3.91998e-24
8.91998e+11,3.68920e-24
9.84662e+11,3.49028e-24
1.08695e+12,3.44979e-24
1.19987e+12,3.44979e-24
1.32451e+12,3.52919e-24
1.46211e+12,3.83851e-24
1.61400e+12,4.18225e-24
1.78167e+12,4.33124e-24
1.96675e+12,4.44387e-24
2.17107e+12,4.66709e-24
2.39661e+12,4.91297e-24
2.64557e+12,5.21117e-24
2.92041e+12,5.68778e-24
3.22379e+12,6.27353e-24
3.55869e+12,7.04588e-24
3.87579e+12,7.96485e-24
4.12738e+12,9.16043e-24
4.31703e+12,1.05383e-23
4.51540e+12,1.21852e-23
4.65268e+12,1.42485e-23
4.96213e+12,1.59468e-23
5.45306e+12,1.48460e-23
5.75104e+12,1.33631e-23
6.02914e+12,1.18251e-23
6.61509e+12,1.26866e-23
7.30229e+12,1.38874e-23
8.02474e+12,1.58809e-23
8.81868e+12,1.85265e-23
9.73479e+12,1.98932e-23
1.07461e+13,2.06742e-23
1.18624e+13,2.17507e-23
1.30947e+13,2.33690e-23
1.44551e+13,2.51076e-23
1.56023e+13,2.62575e-23
1.61007e+13,3.14433e-23
1.65406e+13,3.70737e-23
1.69925e+13,4.38061e-23
1.74568e+13,5.17610e-23
1.79337e+13,6.11604e-23
1.84237e+13,7.22667e-23
1.89271e+13,8.52985e-23
1.94442e+13,1.00788e-22
1.99754e+13,1.18709e-22
2.05212e+13,1.40266e-22
2.10819e+13,1.65737e-22
2.16578e+13,1.95834e-22
2.22496e+13,2.31396e-22
2.28574e+13,2.73123e-22
2.34819e+13,3.22375e-22
2.41235e+13,3.80102e-22
2.47826e+13,4.48646e-22
2.54597e+13,5.22797e-22
2.62731e+13,6.08063e-22
2.72345e+13,7.12742e-22
2.82311e+13,8.38800e-22
2.92642e+13,9.85570e-22
3.03350e+13,1.15802e-21
3.13444e+13,1.35365e-21
3.23042e+13,1.57834e-21
3.34863e+13,1.81477e-21
3.47117e+13,2.08328e-21
3.59819e+13,2.39535e-21
3.72987e+13,2.74976e-21
3.89075e+13,3.19533e-21
4.04401e+13,3.67046e-21
4.19199e+13,4.31270e-21
4.34539e+13,5.07953e-21
4.50441e+13,5.97791e-21
4.65428e+13,6.97337e-21
4.83286e+13,8.19866e-21
4.97681e+13,9.59946e-21
5.15430e+13,1.11406e-20
5.34291e+13,1.27480e-20
5.53842e+13,1.45639e-20
5.74109e+13,1.66651e-20
5.95118e+13,1.90696e-20
6.19673e+13,2.17161e-20
