6.095e-4,6.906e-1
5.486e-3,7.392e-1
7.924e-3,7.896e-1
1.097e-2,8.381e-1
1.402e-2,8.759e-1
1.707e-2,9.083e-1
2.072e-2,9.335e-1
2.438e-2,9.478e-1
3.048e-2,9.514e-1
3.413e-2,9.388e-1
3.840e-2,9.245e-1
4.145e-2,9.011e-1
4.449e-2,8.687e-1
4.876e-2,8.399e-1
5.242e-2,7.986e-1
5.668e-2,7.554e-1
6.095e-2,7.086e-1
6.644e-2,6.601e-1
7.192e-2,5.971e-1
7.741e-2,5.360e-1
8.350e-2,4.802e-1
9.082e-2,4.353e-1
9.874e-2,3.777e-1
1.079e-1,3.309e-1
1.164e-1,2.932e-1
1.280e-1,2.554e-1
1.402e-1,2.266e-1
1.524e-1,2.086e-1
1.646e-1,1.978e-1
1.780e-1,1.888e-1
1.932e-1,1.871e-1
2.091e-1,1.871e-1
2.267e-1,1.853e-1
2.450e-1,1.799e-1
2.603e-1,1.673e-1
2.761e-1,1.493e-1
2.913e-1,1.259e-1
3.054e-1,1.043e-1
3.194e-1,8.273e-2
3.328e-1,6.295e-2
3.486e-1,4.856e-2
3.639e-1,3.777e-2
3.755e-1,2.878e-2
3.870e-1,2.878e-2
3.913e-1,7.194e-3
3.974e-1,5.396e-3
