1000.0	2.4572	0.05821867
100000.0	1.6822	0.06809239
1.0e7	1.161	0.03822248
1.0e9	0.78654	0.056623480000000004
1.0e11	0.50442	0.09733517000000001
1.0e13	0.28156	0.06050896
