1.585e+04,5.849e+03,9.270e+03,1.20e-16,0.22e-16,0.22e-16
3.981e+04,1.469e+04,2.329e+04,1.09e-17,0.14e-17,0.14e-17
1.000e+05,3.690e+04,5.849e+04,4.91e-19,0.94e-19,0.94e-19
2.512e+05,9.270e+04,1.469e+05,3.22e-20,0.59e-20,0.61e-20
6.310e+05,2.329e+05,3.690e+05,2.77e-21,0.72e-21,0.77e-21
